OBJECTID,Borough,Type,Latitude,Longitude,X,Y,Location_T,Remarks,City,SSID,SourceID,Activated,BoroCode,Borough Name,Neighborhood Tabulation Area Code (NTACODE),Neighborhood Tabulation Area (NTA),Council Distrcit,Postcode,BoroCD,Census Tract,BCTCB2010,BIN,BBL,DOITT_ID,"Location (Lat, Long)"
10765,2,Limited Free,40.874777,-73.839181,1028725.096,258023.4358,Outdoor,3 free 10 min sessions,Bronx,GuestWiFi,,9/9/9999,2,Bronx,BX03,Eastchester-Edenwald-Baychester,12,10469,212,358,358,0,0,1316,"(40.8747769996, -73.8391809994)"
10421,3,Free,40.690622,-73.981414,989404.2663,190889.2036,Outdoor,,Brooklyn,Downtown Brooklyn WiFi,,9/9/9999,3,Brooklyn,BK68,Fort Greene,35,11201,302,31,31,3338885,3020850001,281,"(40.6906220002, -73.9814140004)"
9616,1,Free,40.79965855,-73.9389231,1001160.136,230620.0582,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-006028,5/17/2018,1,Manhattan,MN34,East Harlem North,8,10035,111,182,182,1081471,1017670030,4815,"(40.7996585501, -73.9389231001)"
10966,1,Free,40.80135,-73.945756,999267.9545,231235.0671,Outdoor,,New York,Harlem Wi-Fi,,9/9/9999,1,Manhattan,MN34,East Harlem North,9,10035,111,184,184,0,1016230001,800,"(40.8013499999, -73.9457560005)"
10644,1,Free,40.77472311,-73.98200508,989234.0537,221529.8401,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000926,7/19/2016,1,Manhattan,MN14,Lincoln Square,6,10023,107,153,153,1084564,1011397500,3402,"(40.7747231097, -73.9820050802)"
11396,2,Free,40.818375,-73.927351,1004358.404,237441.5685,Subway Station,SN 390,Bronx,TransitWirelessWiFi,,9/9/9999,2,Bronx,BX39,Mott Haven-Port Morris,17,10451,201,51,51,0,0,1507,"(40.8183750003, -73.927351)"
12378,3,Free,40.699337,-73.990531,986875.5984,194063.9302,Subway Station,SN 173,Brooklyn,TransitWirelessWiFi,,9/9/9999,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33,11201,302,13,13,0,3000580050,1707,"(40.6993369998, -73.9905309995)"
12202,1,Free,40.7385025,-73.98061045,989623.2455,208333.5752,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-012772,12/5/2017,1,Manhattan,MN21,Gramercy,2,10010,106,64,64,1078779,1009040030,4217,"(40.7385025002, -73.9806104498)"
9952,3,Free,40.6292121,-74.01186967,980955.274,168515.5347,Library,,Brooklyn,BPLUNWIRED,,9/9/9999,3,Brooklyn,BK30,Dyker Heights,43,11219,310,12801,12801,3143032,3057710012,367,"(40.6292120977, -74.0118696682)"
12257,1,Free,40.746449,-73.977444,990499.9888,211228.948,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000297,2/19/2016,1,Manhattan,MN20,Murray Hill-Kips Bay,4,10016,106,78,78,1020178,1009160000,3140,"(40.7464490002, -73.9774439997)"
12885,3,Free,40.67613405,-73.97183554,992062.2603,185611.5327,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-005775,2/21/2018,3,Brooklyn,BK37,Park Slope-Gowanus,39,11217,306,159,159,3024375,3010580030,3739,"(40.6761340504, -73.9718355401)"
11433,1,Free,40.77737709,-73.97844368,990220.2177,222496.997,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010798,6/5/2018,1,Manhattan,MN14,Lincoln Square,6,10023,107,157,157,1028631,1011250000,3929,"(40.7773770899, -73.9784436769)"
12309,4,Free,40.742912,-73.91854,1006822.754,209949.9968,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001152,2/2/2017,4,Queens,QN31,Hunters Point-Sunnyside-West Maspeth,26,11377,402,235,235,4533708,4001520010,3492,"(40.7429119999, -73.9185400005)"
11216,1,Free,40.74257286,-73.98664796,987949.9004,209816.2238,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-013755,5/10/2017,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,2,10010,105,56,56,1016749,1008550040,4341,"(40.7425728603, -73.9866479603)"
9870,3,Free,40.693636,-73.988347,987481.462,191986.9602,Outdoor,,Brooklyn,Downtown Brooklyn WiFi,,9/9/9999,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33,11201,302,11,11,3391417,3001400160,1014,"(40.6936359997, -73.9883469996)"
11492,2,Free,40.81846074,-73.91468375,1007864.521,237475.968,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-014021,12/28/2016,2,Bronx,BX34,Melrose South-Mott Haven North,17,10455,201,67,67,2001382,2023750050,4387,"(40.8184607404, -73.9146837503)"
12709,1,Free,40.75779319,-73.97170313,992089.3777,215362.4647,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000686,4/10/2017,1,Manhattan,MN19,Turtle Bay-East Midtown,4,10022,105,100,100,1036460,1013060000,3286,"(40.7577931902, -73.9717031299)"
9813,5,Free,40.589,-74.0667,965724.5777,153872.0535,Outdoor,,Staten Island,attwifi,,9/9/9999,5,Staten Island,SI36,Old Town-Dongan Hills-South Beach,50,10305,595,70,70,5162377,5035250200,953,"(40.5889999997, -74.0666999999)"
10087,2,Free,40.8186874,-73.89413564,1013551.89,237564.7559,Library,,Bronx,NYPL,,9/9/9999,2,Bronx,BX27,Hunts Point,17,10459,202,89,89,2005755,2027220063,512,"(40.8186874033, -73.8941356433)"
10188,4,Free,40.75374563,-73.9177028,1007051.036,213897.2514,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-020922,11/7/2017,4,Queens,QN31,Hunters Point-Sunnyside-West Maspeth,26,11101,401,171,171,4441943,4001430500,4636,"(40.7537456299, -73.9177027995)"
12516,1,Free,40.75650489,-73.97011147,992530.492,214893.2415,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000339,3/8/2016,1,Manhattan,MN19,Turtle Bay-East Midtown,4,10022,106,98,98,1038464,1013250000,3167,"(40.7565048904, -73.9701114701)"
11992,2,Free,40.862685,-73.907548,1009822.606,253590.5155,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-011667,5/11/2017,2,Bronx,BX30,Kingsbridge Heights,14,10468,207,255,255,2014947,2032250110,4079,"(40.8626850001, -73.9075480003)"
12145,1,Free,40.73152105,-73.9827647,989026.7588,205789.8887,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-012528,2/1/2017,1,Manhattan,MN21,Gramercy,2,10003,106,48,48,1082155,1009210030,4160,"(40.7315210502, -73.9827646995)"
9748,3,Free,40.693724,-73.9773512,990530.6692,192019.6183,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,9/9/9999,3,Brooklyn,BK68,Fort Greene,35,11205,302,2901,2901,0,3020400001,660,"(40.6937239998, -73.9773511998)"
12326,1,Free,40.789424,-73.975391,991064.4509,226886.3189,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001481,4/11/2018,1,Manhattan,MN12,Upper West Side,6,10024,107,175,175,1080398,1012350040,3509,"(40.7894240003, -73.9753910002)"
11307,1,Free,40.7474,-74.0051,982836.8732,211574.6642,Outdoor,,New York,attwifi,,9/9/9999,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,99,99,0,1006940040,74,"(40.7474, -74.0051)"
12518,1,Free,40.75711322,-73.97008839,992536.8105,215114.8779,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000342,2/5/2019,1,Manhattan,MN19,Turtle Bay-East Midtown,4,10022,106,100,100,1036462,1013060030,3169,"(40.7571132197, -73.97008839)"
9784,3,Free,40.67403887,-73.95682638,996225.8783,184849.8938,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-018095,6/18/2018,3,Brooklyn,BK61,Crown Heights North,35,11238,308,217,217,3029279,3011680050,4901,"(40.6740388697, -73.9568263802)"
10998,1,Limited Free,40.749908,-74.00089,984003.4047,212488.3694,Outdoor,3 free 10 min sessions,New York,GuestWiFi,0,9/9/9999,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10001,104,97,97,0,1007240100,33,"(40.7499080001, -74.0008900004)"
11248,3,Free,40.725456,-73.951496,997694.0932,203583.4544,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-010360,6/9/2017,3,Brooklyn,BK76,Greenpoint,33,11222,301,569,569,3066070,3026470000,3878,"(40.7254560003, -73.9514960001)"
10876,4,Limited Free,40.74366,-73.81396,1035801.504,210266.7642,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,9/9/9999,4,Queens,QN99,park-cemetery-etc-Queens,20,11365,407,1211,1211,0,0,1342,"(40.7436599998, -73.8139600006)"
12585,4,Free,40.706507,-73.792368,1041816.7,196744.2588,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001821,9/28/2016,4,Queens,QN61,Jamaica,27,11432,412,460,460,4209645,4097990020,3598,"(40.7065069998, -73.7923679995)"
11505,4,Limited Free,40.710818,-73.835528,1029847.505,198289.4676,Indoor,3 free 10 min sessions,Queens,GuestWiFi,0,9/9/9999,4,Queens,QN60,Kew Gardens,29,11415,482,773,773,4442874,4033122000,209,"(40.7108180001, -73.8355280003)"
10008,4,Free,40.75089408,-73.86197684,1022491.943,212877.757,Library,,Corona,QBPL_WIRELESS,,9/9/9999,4,Queens,QN26,North Corona,21,11368,403,403,403,4044596,4017750077,425,"(40.7508940804, -73.861976844)"
10728,1,Free,40.74615485,-73.99428583,985833.3328,211121.0266,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-008696,10/10/2017,1,Manhattan,MN17,Midtown-Midtown South,3,10001,105,95,95,1014236,1007760040,3834,"(40.7461548499, -73.9942858303)"
10750,2,Limited Free,40.816357,-73.837449,1029243.584,236739.7464,Outdoor,3 free 10 min sessions,Bronx,GuestWiFi,,9/9/9999,2,Bronx,BX09,Soundview-Castle Hill-Clason Point-Harding Park,13,10465,210,90,90,0,0,1300,"(40.816357, -73.8374489998)"
12603,1,Partner Site,40.736,-73.9904,986910.4586,207421.3864,Outdoor,,New York,unionsquarewifi,,9/9/9999,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,2,10003,105,52,52,0,1008450002,1343,"(40.7359999997, -73.9903999999)"
9969,2,Free,40.81870935,-73.86288996,1022200.275,237584.747,Library,,Bronx,NYPL,,9/9/9999,2,Bronx,BX09,Soundview-Castle Hill-Clason Point-Harding Park,18,10473,209,20,20,2021838,2035580014,386,"(40.8187093522, -73.8628899561)"
10983,4,Limited Free,40.739353,-73.736825,1057180.197,208752.3995,Outdoor,3 free 10 min sessions,Queens,GuestWiFi,0,9/9/9999,4,Queens,QN43,Bellerose,23,11426,413,1567,1567,0,4078600020,18,"(40.7393530001, -73.7368249997)"
11503,5,Limited Free,40.579581,-74.076359,963038.8725,150442.6677,Outdoor,3 free 10 min sessions,Staten Island,GuestWiFi,0,9/9/9999,5,Staten Island,SI36,Old Town-Dongan Hills-South Beach,50,10305,595,70,70,0,5035250200,207,"(40.5795809999, -74.0763590003)"
12835,1,Free,40.76910162,-73.96132436,994962.8975,219483.5968,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000838,11/8/2016,1,Manhattan,MN40,Upper East Side-Carnegie Hill,4,10021,108,128,128,1042740,1014050040,3339,"(40.7691016202, -73.9613243601)"
11693,3,Limited Free,40.573432,-73.97851,990220.0776,148193.9218,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,9/9/9999,3,Brooklyn,BK21,Seagate-Coney Island,47,11224,313,352,352,3412853,3086960212,1250,"(40.573432, -73.9785099996)"
12602,3,Limited Free,40.6571,-73.9027,1011246.78,178690.6282,Outdoor,3 free 10 min sessions,Brooklyn,GuestWiFi,,9/9/9999,3,Brooklyn,BK81,Brownsville,42,11212,316,920,920,0,0,1221,"(40.6571, -73.9026999998)"
12571,1,Free,40.76735759,-73.98256354,989079.9113,218846.3045,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000498,8/3/2016,1,Manhattan,MN15,Clinton,3,10019,104,139,139,1026054,1010480030,3222,"(40.7673575899, -73.9825635397)"
9838,3,Free,40.686177,-73.991014,986742.162,189269.3413,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-020655,9/18/2017,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33,11201,302,69,69,3005750,3003840050,4615,"(40.6861770004, -73.9910140005)"
12114,1,Free,40.76063217,-73.98428289,988604.0894,216395.9239,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000165,7/19/2016,1,Manhattan,MN17,Midtown-Midtown South,4,10019,105,125,125,1024779,1010200040,3069,"(40.7606321744, -73.9842828912)"
12672,1,Free,40.762151,-73.986052,988113.9076,216949.199,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000540,4/6/2016,1,Manhattan,MN17,Midtown-Midtown South,3,10019,105,125,125,1085498,1010210000,3249,"(40.7621510004, -73.9860519995)"
12187,1,Free,40.7658753,-73.99105738,986727.167,218305.903,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-012691,2/23/2018,1,Manhattan,MN15,Clinton,3,10019,104,135,135,1088274,1010800030,4202,"(40.7658753002, -73.9910573799)"
12768,1,Free,40.79717824,-73.96822346,993048.1815,229712.0951,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003872,10/10/2016,1,Manhattan,MN12,Upper West Side,7,10025,107,187,187,1056483,1018720030,3695,"(40.7971782397, -73.9682234604)"
10164,1,Free,40.806569,-73.944977,999482.4338,233136.6667,Outdoor,,New York,Harlem Wi-Fi,,9/9/9999,1,Manhattan,MN11,Central Harlem South,9,10027,110,200,200,0,1017210061,594,"(40.8065689999, -73.9449769995)"
11226,1,Free,40.75431145,-73.98833004,987483.2199,214092.9026,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-013805,1/18/2017,1,Manhattan,MN17,Midtown-Midtown South,3,10018,105,113,113,1014501,1007890040,4351,"(40.7543114499, -73.9883300405)"
11108,2,Free,40.84388121,-73.91292955,1008340.857,246738.0545,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-018390,7/5/2017,2,Bronx,BX41,Mount Hope,14,10452,204,227,227,2008153,2028470070,4551,"(40.8438812102, -73.91292955)"
11520,3,Free,40.689633,-73.983165,988918.7485,190528.7837,Outdoor,,Brooklyn,Downtown Brooklyn WiFi,,9/9/9999,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33,11201,302,37,37,3000454,3001597501,1043,"(40.6896330001, -73.9831650003)"
11477,1,Free,40.73239147,-73.99138693,986637.0789,206106.6574,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-013956,11/10/2016,1,Manhattan,MN23,West Village,2,10003,102,61,61,1009108,1005620020,4372,"(40.7323914704, -73.9913869298)"
12197,1,Free,40.78898616,-73.97048243,992423.7313,226727.2185,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-012758,5/21/2018,1,Manhattan,MN12,Upper West Side,6,10024,107,173,173,1032439,1012200030,4212,"(40.7889861597, -73.9704824301)"
9997,2,Free,40.88627338,-73.91467001,1007844.256,262182.6919,Library,,Bronx,NYPL,,9/9/9999,2,Bronx,BX22,North Riverdale-Fieldston-Riverdale,11,10463,208,309,309,2085867,2059150070,414,"(40.8862733773, -73.9146700146)"
9743,3,Free,40.694868,-73.9750242,991175.8434,192436.5866,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,9/9/9999,3,Brooklyn,BK68,Fort Greene,35,11205,302,18501,18501,3335262,3020410001,655,"(40.6948679999, -73.9750242003)"
10733,1,Free,40.74773664,-73.98483344,988452.385,211697.6357,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-008843,3/23/2017,1,Manhattan,MN17,Midtown-Midtown South,4,10016,105,74,74,1017076,1008630010,3839,"(40.7477366403, -73.9848334404)"
11259,3,Free,40.70720786,-73.95419488,996949.5077,196934.6984,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-010455,2/27/2018,3,Brooklyn,BK73,North Side-South Side,34,11211,301,527,527,3335978,3024630030,3889,"(40.7072078604, -73.9541948804)"
11341,1,Free,40.762862,-73.981637,989336.9068,217208.4652,Subway Station,SN 277,New York,TransitWirelessWiFi,,9/9/9999,1,Manhattan,MN17,Midtown-Midtown South,4,10019,105,131,131,0,0,1541,"(40.7628620003, -73.9816369997)"
10137,1,Free,40.812598,-73.946296,999115.9381,235333.0186,Outdoor,,New York,Harlem Wi-Fi,,9/9/9999,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9,10027,110,224,224,1081515,1019330050,564,"(40.812598, -73.9462960005)"
9611,4,Free,40.755636,-73.947657,998751.5973,214579.5965,Indoor AP - South Maintenance Area,Free - Up to 25 mbs Wi-Fi Service,Queens,Quensbridge Connected,NYC HOUSING AUTHORITY,5/1/2018,4,Queens,QN68,Queensbridge-Ravenswood-Long Island City,26,11101,401,25,25,4433410,4004650000,4756,"(40.755636, -73.9476570003)"
12929,1,Free,40.77653006,-73.98301515,988954.1671,222188.117,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-007144,10/7/2016,1,Manhattan,MN14,Lincoln Square,6,10023,107,153,153,1028950,1011407500,3783,"(40.7765300602, -73.9830151495)"
10270,3,Free,40.72138255,-73.96035235,995240.0069,202098.1359,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-021279,2/2/2018,3,Brooklyn,BK73,North Side-South Side,33,11249,301,557,557,3061644,3023020000,4675,"(40.7213825503, -73.9603523499)"
12796,1,Free,40.82312201,-73.94901382,998361.3799,239166.8442,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-005218,8/16/2017,1,Manhattan,MN04,Hamilton Heights,7,10031,109,227,227,1061221,1020580000,3723,"(40.82312201, -73.9490138205)"
10308,4,Free,40.70615073,-73.83157897,1030945.585,196591.1239,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-021536,2/21/2018,4,Queens,QN60,Kew Gardens,29,11415,409,136,136,4192739,4092300020,4713,"(40.70615073, -73.8315789698)"
11726,2,Limited Free,40.840664,-73.898372,1012370.032,245570.2432,Outdoor,3 free 10 min sessions,Bronx,GuestWiFi,,9/9/9999,2,Bronx,BX01,Claremont-Bathgate,16,10457,203,167,167,0,0,1285,"(40.8406639999, -73.8983720002)"
10534,5,Limited Free,40.569365,-74.08949,959387.5208,146724.181,Outdoor,3 free 10 min sessions,Staten Island,GuestWiFi,0,9/9/9999,5,Staten Island,SI45,New Dorp-Midland Beach,50,10305,595,11202,11202,0,5038790001,105,"(40.5693649999, -74.0894899998)"
10632,1,Free,40.79813946,-73.94003626,1000852.318,230066.3877,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000909,7/1/2016,1,Manhattan,MN34,East Harlem North,8,10035,111,182,182,1052300,1016440030,3390,"(40.7981394597, -73.9400362602)"
12092,2,Free,40.861349,-73.898023,1012457.826,253106.6831,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-000072,7/19/2016,2,Bronx,BX40,Fordham South,14,10468,205,237,237,2013798,2031650030,3047,"(40.861349, -73.8980229996)"
12830,1,Free,40.76658802,-73.96313599,994461.4733,218567.5928,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000833,7/12/2017,1,Manhattan,MN40,Upper East Side-Carnegie Hill,4,10065,108,120,120,1042464,1014010030,3334,"(40.7665880203, -73.9631359902)"
11076,1,Free,40.80879309,-73.94812464,998610.5687,233946.4495,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-013234,1/9/2017,1,Manhattan,MN11,Central Harlem South,9,10027,110,222,222,1057837,1019090060,4273,"(40.8087930897, -73.9481246405)"
11537,4,Limited Free,40.7197,-73.877119,1018312.466,201506.5354,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,9/9/9999,4,Queens,QN21,Middle Village,30,11379,405,663,663,0,0,1061,"(40.7197, -73.8771189999)"
11066,1,Free,40.80100105,-73.96144841,994923.4216,231105.6313,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-013167,2/28/2018,1,Manhattan,MN09,Morningside Heights,7,10025,107,193,193,1055735,1018440000,4263,"(40.8010010503, -73.9614484103)"
11381,4,Free,40.714441,-73.831008,1031098.062,199611.819,Subway Station,SN 259,Queens,TransitWirelessWiFi,,9/9/9999,4,Queens,QN99,park-cemetery-etc-Queens,29,11375,406,38302,38302,0,0,1581,"(40.7144409996, -73.8310080003)"
9810,1,Limited Free,40.824131,-73.942464,1000173.924,239535.5787,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,9/9/9999,1,Manhattan,MN04,Hamilton Heights,9,10039,110,231,231,1084164,1020520001,950,"(40.8241309998, -73.9424640006)"
11953,3,Free,40.67803579,-73.90761958,1009873.754,186316.6464,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-018136,5/3/2017,3,Brooklyn,BK79,Ocean Hill,37,11233,316,367,367,3042276,3015530000,4501,"(40.6780357896, -73.9076195796)"
11184,4,Free,40.69245106,-73.86085811,1022835.731,191585.6822,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-013542,7/13/2017,4,Queens,QN53,Woodhaven,32,11421,409,12,12,4181531,4088530130,4309,"(40.6924510598, -73.86085811)"
10039,2,Free,40.82999288,-73.8750206,1018836.808,241690.7181,Library,,Bronx,NYPL,,9/9/9999,2,Bronx,BX08,West Farms-Bronx River,18,10472,209,62,62,2025381,2037770062,460,"(40.8299928753, -73.8750206002)"
12558,1,Free,40.74503873,-73.99852935,984657.5077,210714.3401,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000471,6/20/2017,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,91,91,1014140,1007720080,3209,"(40.7450387297, -73.9985293495)"
9865,3,Free,40.693636,-73.988347,987481.462,191986.9602,Outdoor,,Brooklyn,Downtown Brooklyn WiFi,,9/9/9999,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33,11201,302,11,11,3391417,3001400160,1008,"(40.6936359997, -73.9883469996)"
9984,1,Free,40.84787004,-73.93386591,1002547.039,248186.2701,Library,,New York,NYPL,,9/9/9999,1,Manhattan,MN36,Washington Heights South,10,10033,112,261,261,1063632,1021530053,401,"(40.8478700412, -73.9338659131)"
